domain,source_order,source_journal_name,impact_factor,jcr_value,cass_value,issn_l,print_issn,eissn,all_issns,crossref_publisher,resolution_status,pubmed_supported,pubmed_record_count,pubmed_checked_at,source_url,verification_status
medicine,108,Neuron,15.0,神经科学-1区,1区,,0896-6273,,"[""0896-6273""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,109,Bone Research,15.0,细胞与组织工程-1区,1区,,2095-4700,2095-6231,"[""2095-4700"",""2095-6231""]",Springer Science and Business Media LLC,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,110,Progress in Lipid Research,14.9,"生化与分子生物学-1区
营养学-1区",1区,,0163-7827,,"[""0163-7827""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,111,JAMA Surgery,14.9,外科-1区,1区,,2168-6254,,"[""2168-6254""]",American Medical Association,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,112,International Journal of Transgender Health,14.8,"心理学：临床-1区
公共卫生、环境卫生与职业卫生-1区
社会科学：生物医学-1区
社会科学：跨领域-1区",2区,,2689-5269,,"[""2689-5269""]",Informa UK (Taylor & Francis),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,113,Endocrine Pathology,14.7,"内分泌学与代谢-1区
病理学-1区",1区,,1046-3976,1559-0097,"[""1046-3976"",""1559-0097""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,114,American Journal of Psychiatry,14.7,精神病学-1区,1区,,0002-953X,1535-7228,"[""0002-953X"",""1535-7228""]",American Psychiatric Association Publishing,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,115,Progress in Retinal and Eye Research,14.7,眼科学-1区,1区,,1350-9462,,"[""1350-9462""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,116,Acta Pharmaceutica Sinica B,14.6,药学-1区,1区,,2211-3835,,"[""2211-3835""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,117,Lancet Healthy Longevity,14.6,老年医学-1区,1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,118,Nature Reviews Urology,14.6,泌尿学与肾脏学-1区,1区,,1759-4812,1759-4820,"[""1759-4812"",""1759-4820""]",Springer Science and Business Media LLC,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,119,Science Translational Medicine,14.6,"细胞生物学-1区
医学：研究与实验-1区",1区,,1946-6234,1946-6242,"[""1946-6234"",""1946-6242""]",American Association for the Advancement of Science (AAAS),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,120,Hemasphere,14.6,血液学-1区,3区,,2572-9241,2572-9241,"[""2572-9241""]",Wiley (John Wiley & Sons),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,121,Journal of Extracellular Vesicles,14.5,细胞生物学-1区,1区,,2001-3078,2001-3078,"[""2001-3078""]",Wiley (John Wiley & Sons),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,122,Drugs,14.4,"药学-1区
毒理学-1区",1区,,0012-6667,1179-1950,"[""0012-6667"",""1179-1950""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,123,JAMA Cardiology,14.1,心脏和心血管系统-1区,1区,,2380-6583,,"[""2380-6583""]",American Medical Association,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,124,Trends in Immunology,13.9,免疫学-1区,2区,,1471-4906,,"[""1471-4906""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,125,Trends in Molecular Medicine,13.8,"生化与分子生物学-1区
细胞生物学-1区
医学：研究与实验-1区",1区,,1471-4914,,"[""1471-4914""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,126,Journal of Clinical Investigation,13.6,医学：研究与实验-1区,1区,,0021-9738,1558-8238,"[""0021-9738"",""1558-8238""]",American Society for Clinical Investigation,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,127,Experimental Hematology & Oncology,13.5,"血液学-1区
肿瘤学-1区",2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,128,Implementation Science,13.4,"卫生保健与服务-1区
卫生政策与服务-1区",1区,,1748-5908,1748-5908,"[""1748-5908""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,129,Leukemia,13.4,"血液学-1区
肿瘤学-1区",1区,,0887-6924,1476-5551,"[""0887-6924"",""1476-5551"",""2044-5210""]",Springer Science and Business Media LLC,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,130,Neuro-Oncology,13.4,"临床神经病学-1区
肿瘤学-1区",1区,,1522-8517,1523-5866,"[""1522-8517"",""1523-5866""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,131,Annual Review of Nutrition,13.4,营养学-1区,1区,,0199-9885,1545-4312,"[""0199-9885"",""1545-4312""]",Annual Reviews,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,132,Cardiovascular Research,13.3,心脏和心血管系统-1区,1区,,0008-6363,1755-3245,"[""0008-6363"",""1755-3245""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,133,Theranostics,13.3,医学：研究与实验-1区,1区,,1838-7640,,"[""1838-7640""]",Ivyspring International Publisher,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,134,Radiology-Artificial Intelligence,13.2,"计算机：人工智能-1区
核医学-1区",1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,135,Annual Review of Neuroscience,13.2,神经科学-1区,1区,,0147-006X,1545-4126,"[""0147-006X"",""1545-4126""]",Annual Reviews,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,136,Annual Review of Pharmacology and Toxicology,13.1,"药学-1区
毒理学-1区",1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,137,Lancet Regional Health-Europe,13.0,"卫生保健与服务-1区
公共卫生、环境卫生与职业卫生-1区",1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,138,Lancet HIV,13.0,"免疫学-1区
传染病学-1区",1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,139,Biomaterials,12.9,"工程：生物医学-1区
材料科学：生物材料-1区",1区,,0142-9612,,"[""0142-9612""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,140,Experimental and Molecular Medicine,12.9,"生化与分子生物学-1区
医学：研究与实验-1区",1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,141,Jacc: Cardiooncology,12.8,"心脏和心血管系统-1区
肿瘤学-1区",1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,142,Endoscopy,12.8,"胃肠肝病学-1区
外科-1区",1区,,0013-726X,1438-8812,"[""0013-726X"",""1438-8812""]",Georg Thieme Verlag KG,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,143,Journal of Experimental & Clinical Cancer Research,12.8,肿瘤学-1区,1区,,1756-9966,1756-9966,"[""1756-9966""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,144,Kidney International,12.6,泌尿学与肾脏学-1区,1区,,0085-2538,1523-1755,"[""0085-2538"",""1523-1755""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,145,Trends in Endocrinology and Metabolism,12.6,内分泌学与代谢-1区,1区,,1043-2760,,"[""1043-2760""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,146,Pharmacology & Therapeutics,12.5,药学-1区,1区,,0163-7258,,"[""0163-7258""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,147,Ageing Research Reviews,12.4,"细胞生物学-1区
老年医学-1区",1区,,1568-1637,,"[""1568-1637""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,148,International Journal of Oral Science,12.2,牙科与口腔外科-1区,1区,,1674-2818,2049-3169,"[""1674-2818"",""2049-3169""]",Springer Science and Business Media LLC,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,149,Journal of Biomedical Science,12.1,"细胞生物学-1区
医学：研究与实验-1区",1区,,1021-7770,1423-0127,"[""1021-7770"",""1423-0127""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,150,Clinical Gastroenterology and Hepatology,12.0,胃肠肝病学-1区,1区,,1542-3565,,"[""1542-3565""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,151,IEEE Reviews in Biomedical Engineering,12.0,工程：生物医学-1区,1区,,1937-3333,1941-1189,"[""1937-3333"",""1941-1189""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,152,Allergy,12.0,"过敏-1区
免疫学-1区",1区,,0105-4538,1398-9995,"[""0105-4538"",""1398-9995""]",Wiley (Blackwell Publishing),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,153,Molecular Therapy,12.0,"生物工程与应用微生物-1区
遗传学-1区
医学：研究与实验-1区",1区,,1525-0016,1525-0024,"[""1525-0016"",""1525-0024""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,154,Asian Journal of Pharmaceutical Sciences,11.9,药学-1区,1区,,1818-0876,,"[""1818-0876""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,155,Metabolism-Clinical and Experimental,11.9,内分泌学与代谢-1区,1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,156,Journal of Infection,11.9,传染病学-1区,2区,,0163-4453,,"[""0163-4453""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,157,Med,11.8,医学：研究与实验-1区,1区,,2666-6340,,"[""2666-6340""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,158,Journal of the American Academy of Dermatology,11.8,皮肤病学-1区,1区,,0190-9622,,"[""0190-9622""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,159,Medical Image Analysis,11.8,"计算机：人工智能-1区
计算机：跨学科应用-1区
工程：生物医学-1区
核医学-1区",1区,,1361-8415,,"[""1361-8415""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,160,JACC-Heart Failure,11.8,心脏和心血管系统-1区,1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,161,Cytokine & Growth Factor Reviews,11.8,"生化与分子生物学-1区
细胞生物学-1区",2区,,1359-6101,,"[""1359-6101""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,162,Brain,11.7,"临床神经病学-1区
神经科学-1区",1区,,0006-8950,1460-2156,"[""0006-8950"",""1460-2156""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,163,Medicinal Research Reviews,11.6,"药物化学-1区
药学-1区",1区,,0198-6325,1098-1128,"[""0198-6325"",""1098-1128""]",Wiley (John Wiley & Sons),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,164,Blood Cancer Journal,11.6,"血液学-1区
肿瘤学-1区",1区,,,2044-5385,"[""2044-5385""]",Springer Science and Business Media LLC,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,165,Blood Cancer Discovery,11.5,"血液学-1区
肿瘤学-1区",1区,,2643-3230,2643-3249,"[""2643-3230"",""2643-3249""]",American Association for Cancer Research,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,166,Journal of Controlled Release,11.5,"化学：综合-1区
药学-1区",1区,,0168-3659,,"[""0168-3659""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,167,Biomarker Research,11.5,"医学：研究与实验-1区
肿瘤学-1区",2区,,2050-7771,2050-7771,"[""2050-7771""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,168,JACC-Cardiovascular Interventions,11.4,心脏和心血管系统-1区,1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,169,Evidence-Based Mental Health,11.4,精神病学-1区,2区,,1362-0347,1468-960X,"[""1362-0347"",""1468-960X""]",BMJ,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,170,Canadian Medical Association Journal,11.3,医学：内科-1区,1区,,0820-3946,1488-2329,"[""0820-3946"",""1488-2329""]",CMA Impact Inc.,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,171,Clinical Reviews in Allergy & Immunology,11.3,"过敏-1区
免疫学-1区",1区,,1080-0549,1559-0267,"[""1080-0549"",""1559-0267""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,172,JAMA Health Forum,11.3,"卫生保健与服务-1区
卫生政策与服务-1区
公共卫生、环境卫生与职业卫生-1区",1区,,,2689-0186,"[""2689-0186""]",American Medical Association,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,173,Journal of Allergy and Clinical Immunology,11.2,"过敏-1区
免疫学-1区",1区,,0091-6749,,"[""0091-6749""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,174,Alzheimers & Dementia,11.1,临床神经病学-1区,1区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,175,Human Reproduction Open,11.1,"妇产科学-1区
生殖生物学-1区",2区,,,2399-3529,"[""2399-3529""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,176,Gut Microbes,11.0,"胃肠肝病学-1区
微生物学-1区",1区,,1949-0976,1949-0984,"[""1949-0976"",""1949-0984""]",Landes Bioscience,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,177,Current Obesity Reports,11.0,"内分泌学与代谢-1区
营养学-1区",1区,,,2162-4968,"[""2162-4968""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,178,JAMA Dermatology,11.0,皮肤病学-1区,1区,,2168-6068,,"[""2168-6068""]",American Medical Association,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,179,Arthritis & Rheumatology,10.9,风湿病学-1区,1区,,2326-5191,2326-5205,"[""2326-5191"",""2326-5205""]",Wiley (John Wiley & Sons),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,180,EBioMedicine,10.8,医学：研究与实验-1区,1区,,2352-3964,,"[""2352-3964""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,181,European Journal of Heart Failure,10.8,心脏和心血管系统-1区,1区,,1388-9842,1879-0844,"[""1388-9842"",""1879-0844""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,182,Nature Cardiovascular Research,10.8,心脏和心血管系统-1区,1区,,,2731-0590,"[""2731-0590""]",Springer Science and Business Media LLC,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,183,Medcomm,10.7,医学：研究与实验-1区,1区,,2688-2663,2688-2663,"[""2688-2663""]",Wiley (John Wiley & Sons),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,184,Cardiovascular Diabetology,10.6,"心脏和心血管系统-1区
内分泌学与代谢-1区",1区,,1475-2840,1475-2840,"[""1475-2840""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,185,Cell Reports Medicine,10.6,"细胞生物学-1区
医学：研究与实验-1区",1区,,2666-3791,,"[""2666-3791""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,186,Journal of Experimental Medicine,10.6,"免疫学-1区
医学：研究与实验-1区",1区,,0022-1007,1540-9538,"[""0022-1007"",""1540-9538""]",The Rockefeller University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,187,Journal for Immunotherapy of Cancer,10.6,"肿瘤学-1区
免疫学-1区",1区,,2051-1426,2051-1426,"[""2051-1426""]",BMJ,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,188,Cancer Treatment Reviews,10.5,肿瘤学-1区,1区,,0305-7372,,"[""0305-7372""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,189,Pharmacological Research,10.5,药学-1区,2区,,1043-6618,1096-1186,"[""1043-6618"",""1096-1186""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,190,European Respiratory Review,10.4,呼吸系统-1区,1区,,0905-9180,1600-0617,"[""0905-9180"",""1600-0617""]",European Respiratory Society,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
